,attraction,category,subcategory,date,avgTa,sumRn,sumSsHr,recommend
11348,에코랜드테마파크,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11349,한림공원,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11350,제주워터서커스,문화관광,공연시설,20211123,10.2,0.0,0.1,0
11351,제주돌문화공원,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11352,선녀와나무꾼테마공원,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11353,라온프라이빗타운,문화관광,복합관광시설,20211123,10.2,0.0,0.1,0
11354,이호랜드방파제등대,문화관광,랜드마크관광,20211123,10.2,0.0,0.1,0
11355,넥슨컴퓨터박물관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11356,사진놀이터,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11357,제주현대미술관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11358,브릭캠퍼스제주,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11359,제주유리의성,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11360,메이즈랜드,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11361,국립제주박물관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11362,제주해녀박물관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11363,환상숲곶자왈공원,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11364,제주공룡랜드,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11365,액티브파크,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11366,제주민속자연사박물관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11367,송훈파크,문화관광,기타문화관광지,20211123,10.2,0.0,0.1,0
11368,방림원,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11369,제주도립김창열미술관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11370,수월봉전망대,문화관광,랜드마크관광,20211123,10.2,0.0,0.1,0
11371,제주도립미술관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11372,그리스신화박물관,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11373,김녕미로공원,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11374,화조원,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11375,CGV제주노형,문화관광,공연시설,20211123,10.2,0.0,0.1,0
11376,제주4.3평화공원,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11377,생각하는정원,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11378,CGV제주,문화관광,공연시설,20211123,10.2,0.0,0.1,0
11379,클랭블루,문화관광,전시시설,20211123,10.2,0.0,0.1,0
11380,싱계물공원,문화관광,도시공원,20211123,10.2,0.0,0.1,0
11381,새별프렌즈,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11382,제주아트센터,문화관광,공연시설,20211123,10.2,0.0,0.1,0
11383,제주불빛정원,문화관광,테마공원,20211123,10.2,0.0,0.1,0
11384,한라산둘레길사려니숲길,레저스포츠,기타레저스포츠,20211123,10.2,0.0,0.1,1
11385,한담해안산책로,레저스포츠,기타레저스포츠,20211123,10.2,0.0,0.1,1
11386,비밀의숲,레저스포츠,기타레저스포츠,20211123,10.2,0.0,0.1,1
11387,라온GC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11388,타미우스CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11389,닭머르해안길,레저스포츠,기타레저스포츠,20211123,10.2,0.0,0.1,0
11390,골프존카운티,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11391,크라운CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11392,세인트포CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11393,에버리스GC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11394,아덴힐골프클럽,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11395,블랙스톤제주CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11396,더마파크,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11397,라헨느CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11398,한라산CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11399,더시에나CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11400,엘리시안CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11401,삼다수숲길,레저스포츠,기타레저스포츠,20211123,10.2,0.0,0.1,0
11402,에코랜드CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11403,힐링카약파크비체올린,레저스포츠,수상레저스포츠,20211123,10.2,0.0,0.1,0
11404,한라경찰수련원,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11405,렛츠런파크제주,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11406,그린필드CC,레저스포츠,육상레저스포츠,20211123,10.2,0.0,0.1,0
11407,우진해장국,음식,한식,20211123,10.2,0.0,0.1,1
11408,자매국수본점,음식,한식,20211123,10.2,0.0,0.1,1
11409,카페노티드제주,음식,카페/찻집,20211123,10.2,0.0,0.1,1
11410,블루보틀제주,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11411,랜디스도넛제주직영점,음식,간이음식,20211123,10.2,0.0,0.1,0
11412,숙성도노형본관,음식,한식,20211123,10.2,0.0,0.1,0
11413,올래국수,음식,한식,20211123,10.2,0.0,0.1,0
11414,스타벅스제주용담DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11415,델문도,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11416,제주김만복본점,음식,간이음식,20211123,10.2,0.0,0.1,0
11417,이춘옥원조고등어쌈밥,음식,한식,20211123,10.2,0.0,0.1,0
11418,스타벅스제주서해안로DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11419,애월카페거리,음식,음식점기타,20211123,10.2,0.0,0.1,0
11420,새빌,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11421,스타벅스제주애월DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11422,제주광해애월점,음식,전문음식,20211123,10.2,0.0,0.1,0
11423,늘봄흑돼지,음식,한식,20211123,10.2,0.0,0.1,0
11424,제주하멜,음식,간이음식,20211123,10.2,0.0,0.1,0
11425,김희선제주몸국,음식,한식,20211123,10.2,0.0,0.1,0
11426,애월더선셋,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11427,은희네해장국노형점,음식,한식,20211123,10.2,0.0,0.1,0
11428,스타벅스제주함덕점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11429,오드랑베이커리,음식,간이음식,20211123,10.2,0.0,0.1,0
11430,고집돌우럭제주공항점,음식,한식,20211123,10.2,0.0,0.1,0
11431,카페진정성종점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11432,유리네,음식,한식,20211123,10.2,0.0,0.1,0
11433,UMU,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11434,금악똣똣라면,음식,전문음식,20211123,10.2,0.0,0.1,0
11435,고집돌우럭함덕점,음식,한식,20211123,10.2,0.0,0.1,0
11436,우무제주시점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11437,상춘재[한식],음식,한식,20211123,10.2,0.0,0.1,0
11438,은희네해장국,음식,한식,20211123,10.2,0.0,0.1,0
11439,명월국민학교,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11440,풍림다방,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11441,곰막,음식,한식,20211123,10.2,0.0,0.1,0
11442,칠돈가본점,음식,한식,20211123,10.2,0.0,0.1,0
11443,한림칼국수,음식,한식,20211123,10.2,0.0,0.1,0
11444,우니담,음식,한식,20211123,10.2,0.0,0.1,0
11445,소금바치순이네,음식,한식,20211123,10.2,0.0,0.1,0
11446,스타벅스제주협재점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11447,봄날카페,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11448,도두해녀의집,음식,전문음식,20211123,10.2,0.0,0.1,0
11449,카페나모나모,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11450,장인의집,음식,한식,20211123,10.2,0.0,0.1,0
11451,스타벅스제주일도DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11452,몽상드애월,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11453,스타벅스제주도남DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11454,앙뚜아네트용담점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11455,애월빵공장앤카페,음식,간이음식,20211123,10.2,0.0,0.1,0
11456,국시트멍,음식,한식,20211123,10.2,0.0,0.1,0
11457,제주삼대국수회관본점,음식,한식,20211123,10.2,0.0,0.1,0
11458,빵귿,음식,간이음식,20211123,10.2,0.0,0.1,0
11459,하이엔드제주,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11460,듀포레,음식,간이음식,20211123,10.2,0.0,0.1,0
11461,스타벅스제주외도DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11462,흑돈가,음식,한식,20211123,10.2,0.0,0.1,0
11463,버터모닝,음식,간이음식,20211123,10.2,0.0,0.1,0
11464,하갈비국수,음식,한식,20211123,10.2,0.0,0.1,0
11465,우동카덴,음식,외국식,20211123,10.2,0.0,0.1,0
11466,제주김만복애월점,음식,간이음식,20211123,10.2,0.0,0.1,0
11467,해녀김밥본점,음식,간이음식,20211123,10.2,0.0,0.1,0
11468,뚱보아저씨[한식],음식,한식,20211123,10.2,0.0,0.1,0
11469,카페모알보알,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11470,울트라마린,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11471,한림칼국수제주공항점,음식,한식,20211123,10.2,0.0,0.1,0
11472,카페그라나다,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11473,명진전복,음식,전문음식,20211123,10.2,0.0,0.1,0
11474,노라바,음식,간이음식,20211123,10.2,0.0,0.1,0
11475,카페공백,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11476,일미도,음식,전문음식,20211123,10.2,0.0,0.1,0
11477,제주꿀봉,음식,간이음식,20211123,10.2,0.0,0.1,0
11478,대춘해장국,음식,한식,20211123,10.2,0.0,0.1,0
11479,마마롱,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11480,제주시새우리제주점,음식,간이음식,20211123,10.2,0.0,0.1,0
11481,아라파파,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11482,단소[한식],음식,한식,20211123,10.2,0.0,0.1,0
11483,다운타우너제주애월,음식,간이음식,20211123,10.2,0.0,0.1,0
11484,노을리,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11485,명랑스낵,음식,간이음식,20211123,10.2,0.0,0.1,0
11486,오지힐,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11487,면뽑는선생만두빚는아내,음식,한식,20211123,10.2,0.0,0.1,0
11488,해녀잠수촌,음식,전문음식,20211123,10.2,0.0,0.1,0
11489,은혜전복,음식,한식,20211123,10.2,0.0,0.1,0
11490,커피템플,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11491,어마장장,음식,전문음식,20211123,10.2,0.0,0.1,0
11492,문개항아리조천본점,음식,간이음식,20211123,10.2,0.0,0.1,0
11493,돈사돈본관,음식,한식,20211123,10.2,0.0,0.1,0
11494,용두암오메기떡,음식,간이음식,20211123,10.2,0.0,0.1,0
11495,솔지식당1호점,음식,한식,20211123,10.2,0.0,0.1,0
11496,비양놀,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11497,한라봉스시,음식,외국식,20211123,10.2,0.0,0.1,0
11498,그러므로PART2,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11499,크랩잭제주,음식,전문음식,20211123,10.2,0.0,0.1,0
11500,스타벅스제주노형점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11501,새들러하우스제주애월점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11502,돈사돈별관,음식,한식,20211123,10.2,0.0,0.1,0
11503,잔물결,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11504,식당마요네즈,음식,전문음식,20211123,10.2,0.0,0.1,0
11505,산지해장국,음식,한식,20211123,10.2,0.0,0.1,0
11506,남춘식당,음식,한식,20211123,10.2,0.0,0.1,0
11507,옥만이네,음식,한식,20211123,10.2,0.0,0.1,0
11508,명리동식당,음식,한식,20211123,10.2,0.0,0.1,0
11509,해월정,음식,한식,20211123,10.2,0.0,0.1,0
11510,넉둥베기고사리육개장,음식,한식,20211123,10.2,0.0,0.1,0
11511,순옥이네명가,음식,전문음식,20211123,10.2,0.0,0.1,0
11512,맥도날드제주노형DT점,음식,간이음식,20211123,10.2,0.0,0.1,0
11513,앤트러사이트한림,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11514,본카페,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11515,스타벅스제주삼화DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11516,칠돈가제주공항직영점,음식,한식,20211123,10.2,0.0,0.1,0
11517,다가미,음식,간이음식,20211123,10.2,0.0,0.1,0
11518,대우정,음식,전문음식,20211123,10.2,0.0,0.1,0
11519,신의한모,음식,음식점기타,20211123,10.2,0.0,0.1,0
11520,카페동백,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11521,애월찜,음식,한식,20211123,10.2,0.0,0.1,0
11522,블랑로쉐,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11523,연돈볼카츠제주사수점,음식,전문음식,20211123,10.2,0.0,0.1,0
11524,에스프레소라운지,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11525,오드씽,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11526,민경이네어등포해녀촌,음식,전문음식,20211123,10.2,0.0,0.1,0
11527,해오반,음식,한식,20211123,10.2,0.0,0.1,0
11528,제주김만복동문시장점,음식,간이음식,20211123,10.2,0.0,0.1,0
11529,외도339,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11530,신설오름,음식,한식,20211123,10.2,0.0,0.1,0
11531,호텔샌드,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11532,너와의첫여행,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11533,효퇴국수국밥,음식,한식,20211123,10.2,0.0,0.1,0
11534,청수미방,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11535,낭뜰에쉼팡,음식,한식,20211123,10.2,0.0,0.1,0
11536,제주도고기국수만세국수,음식,한식,20211123,10.2,0.0,0.1,0
11537,꿈낭밥집,음식,한식,20211123,10.2,0.0,0.1,0
11538,카페쌀쌀,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11539,바당길,음식,한식,20211123,10.2,0.0,0.1,0
11540,몬스터살롱,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11541,애월하미,음식,전문음식,20211123,10.2,0.0,0.1,0
11542,연동마라도,음식,전문음식,20211123,10.2,0.0,0.1,0
11543,에이바우트커피뷰하귀포구점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11544,이스트포레스트,음식,전문음식,20211123,10.2,0.0,0.1,0
11545,산도롱맨도롱,음식,한식,20211123,10.2,0.0,0.1,0
11546,달이뜨는식탁,음식,전문음식,20211123,10.2,0.0,0.1,0
11547,월정리갈비밥,음식,한식,20211123,10.2,0.0,0.1,0
11548,순풍해장국본점,음식,한식,20211123,10.2,0.0,0.1,0
11549,종달수다뜰,음식,한식,20211123,10.2,0.0,0.1,0
11550,제주예찬,음식,한식,20211123,10.2,0.0,0.1,0
11551,순옥이네명가함덕점,음식,전문음식,20211123,10.2,0.0,0.1,0
11552,벵디,음식,한식,20211123,10.2,0.0,0.1,0
11553,착한집[한식],음식,한식,20211123,10.2,0.0,0.1,0
11554,토끼와거북이,음식,한식,20211123,10.2,0.0,0.1,0
11555,시골길,음식,전문음식,20211123,10.2,0.0,0.1,0
11556,카페글렌코,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11557,제주바솔트,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11558,논짓물,음식,한식,20211123,10.2,0.0,0.1,0
11559,춘심이네오메기떡본점,음식,간이음식,20211123,10.2,0.0,0.1,0
11560,토템오어,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11561,버거리,음식,간이음식,20211123,10.2,0.0,0.1,0
11562,에이바우트스타디움,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11563,모살물,음식,전문음식,20211123,10.2,0.0,0.1,0
11564,황해식당,음식,한식,20211123,10.2,0.0,0.1,0
11565,오현돼지불백,음식,한식,20211123,10.2,0.0,0.1,0
11566,제주와함께라면,음식,간이음식,20211123,10.2,0.0,0.1,0
11567,제주마당,음식,전문음식,20211123,10.2,0.0,0.1,0
11568,성미가든,음식,한식,20211123,10.2,0.0,0.1,0
11569,국수만찬,음식,한식,20211123,10.2,0.0,0.1,0
11570,안도르,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11571,제레미,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11572,화목원[한식],음식,한식,20211123,10.2,0.0,0.1,0
11573,안녕협재씨,음식,한식,20211123,10.2,0.0,0.1,0
11574,바다속고등어쌈밥,음식,한식,20211123,10.2,0.0,0.1,0
11575,유람위드북스,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11576,제갈양,음식,한식,20211123,10.2,0.0,0.1,0
11577,곤밥2,음식,한식,20211123,10.2,0.0,0.1,0
11578,태광식당,음식,한식,20211123,10.2,0.0,0.1,0
11579,무거버거,음식,간이음식,20211123,10.2,0.0,0.1,0
11580,오병장,음식,한식,20211123,10.2,0.0,0.1,0
11581,협재온다정,음식,한식,20211123,10.2,0.0,0.1,0
11582,경성회센터,음식,전문음식,20211123,10.2,0.0,0.1,0
11583,덕인당신촌본점,음식,간이음식,20211123,10.2,0.0,0.1,0
11584,은희네해장국2호점,음식,한식,20211123,10.2,0.0,0.1,0
11585,피즈,음식,간이음식,20211123,10.2,0.0,0.1,0
11586,해월정제주공항점,음식,한식,20211123,10.2,0.0,0.1,0
11587,용담밭담,음식,한식,20211123,10.2,0.0,0.1,0
11588,레이지펌프,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11589,함덕골목,음식,한식,20211123,10.2,0.0,0.1,0
11590,산지물본점,음식,전문음식,20211123,10.2,0.0,0.1,0
11591,이금돈지,음식,한식,20211123,10.2,0.0,0.1,0
11592,마니주횟집,음식,전문음식,20211123,10.2,0.0,0.1,0
11593,별돈별정원점,음식,한식,20211123,10.2,0.0,0.1,0
11594,양가형제,음식,간이음식,20211123,10.2,0.0,0.1,0
11595,인디언키친,음식,외국식,20211123,10.2,0.0,0.1,0
11596,돌카롱제주공항점,음식,간이음식,20211123,10.2,0.0,0.1,0
11597,국수마당본점,음식,한식,20211123,10.2,0.0,0.1,0
11598,미스칠,음식,전문음식,20211123,10.2,0.0,0.1,0
11599,스타벅스제주시청점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11600,문개항아리애월점,음식,간이음식,20211123,10.2,0.0,0.1,0
11601,제주고기국수만세국수본점,음식,한식,20211123,10.2,0.0,0.1,0
11602,더애월흑돼지김치찌개두루치기전문점,음식,한식,20211123,10.2,0.0,0.1,0
11603,황금어장,음식,한식,20211123,10.2,0.0,0.1,0
11604,피커스,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11605,용두암엄마해장국,음식,한식,20211123,10.2,0.0,0.1,0
11606,고이정본점,음식,한식,20211123,10.2,0.0,0.1,0
11607,채훈이네해장국,음식,한식,20211123,10.2,0.0,0.1,0
11608,장모식탁,음식,한식,20211123,10.2,0.0,0.1,0
11609,리치망고애월본점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11610,순수한둠비,음식,한식,20211123,10.2,0.0,0.1,0
11611,애월당제주공항점,음식,간이음식,20211123,10.2,0.0,0.1,0
11612,협재칼국수,음식,한식,20211123,10.2,0.0,0.1,0
11613,카페한라산,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11614,동복뚝배기,음식,한식,20211123,10.2,0.0,0.1,0
11615,미스틱3도,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11616,아베베베이커리,음식,간이음식,20211123,10.2,0.0,0.1,0
11617,어우늘,음식,한식,20211123,10.2,0.0,0.1,0
11618,골막식당,음식,한식,20211123,10.2,0.0,0.1,0
11619,구이사이,음식,한식,20211123,10.2,0.0,0.1,0
11620,스타벅스제주칠성점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11621,관덕정분식,음식,간이음식,20211123,10.2,0.0,0.1,0
11622,신해바라기,음식,간이음식,20211123,10.2,0.0,0.1,0
11623,돌담땅콩국수,음식,한식,20211123,10.2,0.0,0.1,0
11624,선흘방주할머니식당,음식,한식,20211123,10.2,0.0,0.1,0
11625,하하호호,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11626,도토리키친,음식,외국식,20211123,10.2,0.0,0.1,0
11627,에오마르,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11628,폴바셋제주아라DT점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11629,으뜨미,음식,한식,20211123,10.2,0.0,0.1,0
11630,알동네집,음식,한식,20211123,10.2,0.0,0.1,0
11631,만월당,음식,외국식,20211123,10.2,0.0,0.1,0
11632,협재해녀의집,음식,전문음식,20211123,10.2,0.0,0.1,0
11633,제주밥상,음식,한식,20211123,10.2,0.0,0.1,0
11634,곽지국시,음식,한식,20211123,10.2,0.0,0.1,0
11635,데미안,음식,전문음식,20211123,10.2,0.0,0.1,0
11636,다가미애월점,음식,간이음식,20211123,10.2,0.0,0.1,0
11637,교래손칼국수,음식,한식,20211123,10.2,0.0,0.1,0
11638,지금이순간,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11639,라토커피제주,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11640,카페말로,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11641,짱구분식,음식,간이음식,20211123,10.2,0.0,0.1,0
11642,삼대국수회관신제주점,음식,한식,20211123,10.2,0.0,0.1,0
11643,잇칸시타[일식],음식,외국식,20211123,10.2,0.0,0.1,0
11644,만배회센타,음식,전문음식,20211123,10.2,0.0,0.1,0
11645,가는곶세화,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11646,제주옥편,음식,한식,20211123,10.2,0.0,0.1,0
11647,춘심이네2호점,음식,한식,20211123,10.2,0.0,0.1,0
11648,해녀세자매,음식,한식,20211123,10.2,0.0,0.1,0
11649,맥도날드제주공항DT점,음식,간이음식,20211123,10.2,0.0,0.1,0
11650,인그리드,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11651,꼬스뗀뇨,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11652,한림웅담제주협재점,음식,한식,20211123,10.2,0.0,0.1,0
11653,짬뽕에취한날[중식],음식,외국식,20211123,10.2,0.0,0.1,0
11654,정개,음식,한식,20211123,10.2,0.0,0.1,0
11655,금자매식당[한식],음식,한식,20211123,10.2,0.0,0.1,0
11656,백리향[한식],음식,한식,20211123,10.2,0.0,0.1,0
11657,진아떡집,음식,간이음식,20211123,10.2,0.0,0.1,0
11658,스시애월,음식,외국식,20211123,10.2,0.0,0.1,0
11659,슬슬슬로우,음식,한식,20211123,10.2,0.0,0.1,0
11660,회가서쪽에서뜨겠네애월곽지점,음식,전문음식,20211123,10.2,0.0,0.1,0
11661,카페록록,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11662,제주김만복함덕점,음식,간이음식,20211123,10.2,0.0,0.1,0
11663,수복강녕,음식,한식,20211123,10.2,0.0,0.1,0
11664,마루해물라면,음식,간이음식,20211123,10.2,0.0,0.1,0
11665,효섬마을초가집,음식,한식,20211123,10.2,0.0,0.1,0
11666,맥도날드제주일도DT점,음식,간이음식,20211123,10.2,0.0,0.1,0
11667,앞뱅디식당,음식,한식,20211123,10.2,0.0,0.1,0
11668,삼대국수회관노형점,음식,한식,20211123,10.2,0.0,0.1,0
11669,에이팩토리카페,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11670,온오프,음식,전문음식,20211123,10.2,0.0,0.1,0
11671,오엘이에프,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11672,소섬전복,음식,전문음식,20211123,10.2,0.0,0.1,0
11673,도민상회본점,음식,한식,20211123,10.2,0.0,0.1,0
11674,라플라주,음식,간이음식,20211123,10.2,0.0,0.1,0
11675,애월연어,음식,전문음식,20211123,10.2,0.0,0.1,0
11676,제주만선갈치,음식,전문음식,20211123,10.2,0.0,0.1,0
11677,어머니와고등어본점,음식,한식,20211123,10.2,0.0,0.1,0
11678,달꿈국수,음식,한식,20211123,10.2,0.0,0.1,0
11679,고객식당[한식],음식,한식,20211123,10.2,0.0,0.1,0
11680,파스쿠찌제주유수암점,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11681,모닥식탁,음식,한식,20211123,10.2,0.0,0.1,0
11682,우정해장국,음식,한식,20211123,10.2,0.0,0.1,0
11683,흑돼지가있는풍경,음식,한식,20211123,10.2,0.0,0.1,0
11684,엄블랑짬뽕[중식],음식,외국식,20211123,10.2,0.0,0.1,0
11685,더꽃돈,음식,한식,20211123,10.2,0.0,0.1,0
11686,말고기연구소,음식,전문음식,20211123,10.2,0.0,0.1,0
11687,각지불식당,음식,전문음식,20211123,10.2,0.0,0.1,0
11688,바다풍경횟집,음식,전문음식,20211123,10.2,0.0,0.1,0
11689,회춘,음식,한식,20211123,10.2,0.0,0.1,0
11690,피어22,음식,전문음식,20211123,10.2,0.0,0.1,0
11691,탑해장국본점,음식,한식,20211123,10.2,0.0,0.1,0
11692,뵤뵤,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11693,연정식당,음식,한식,20211123,10.2,0.0,0.1,0
11694,고요새,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11695,바다보는날애월해안도로점,음식,전문음식,20211123,10.2,0.0,0.1,0
11696,르토아베이스먼트,음식,카페/찻집,20211123,10.2,0.0,0.1,0
11697,선흘곶,음식,한식,20211123,10.2,0.0,0.1,0
11698,백번가든,음식,한식,20211123,10.2,0.0,0.1,0
11699,그랜드하얏트제주,숙박,호텔,20211123,10.2,0.0,0.1,1
11700,메종글래드제주호텔,숙박,호텔,20211123,10.2,0.0,0.1,1
11701,소노벨제주,숙박,콘도미니엄,20211123,10.2,0.0,0.1,1
11702,한화리조트제주,숙박,콘도미니엄,20211123,10.2,0.0,0.1,0
11703,신라스테이제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11704,라마다프라자제주호텔,숙박,호텔,20211123,10.2,0.0,0.1,0
11705,오리엔탈호텔제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11706,롯데시티호텔제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11707,유탑유블레스호텔제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11708,라마다제주시티홀호텔,숙박,호텔,20211123,10.2,0.0,0.1,0
11709,호텔리젠트마린,숙박,호텔,20211123,10.2,0.0,0.1,0
11710,그라벨호텔제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11711,호텔난타,숙박,호텔,20211123,10.2,0.0,0.1,0
11712,탐라스테이호텔제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11713,제주드림타워복합리조트,숙박,콘도미니엄,20211123,10.2,0.0,0.1,0
11714,다인오세아노호텔,숙박,호텔,20211123,10.2,0.0,0.1,0
11715,라온호텔앤리조트,숙박,콘도미니엄,20211123,10.2,0.0,0.1,0
11716,호텔시리우스제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11717,글로스터호텔제주,숙박,호텔,20211123,10.2,0.0,0.1,0
11718,오션스위츠제주호텔,숙박,호텔,20211123,10.2,0.0,0.1,0
11719,베니키아호텔제주,숙박,호텔,20211123,10.2,0.0,0.1,0
